1호선,청량리(서울시립대입구),1,1,3,9
1호선,청량리(서울시립대입구),1,1,4,8
1호선,청량리(서울시립대입구),1,1,1,9
1호선,청량리(서울시립대입구),1,1,2,10
1호선,청량리(서울시립대입구),1,2,3,17
1호선,청량리(서울시립대입구),1,2,2,11
1호선,청량리(서울시립대입구),1,2,1,9
1호선,청량리(서울시립대입구),1,2,4,8
1호선,청량리(서울시립대입구),1,3,3,17
1호선,청량리(서울시립대입구),1,3,2,17
1호선,청량리(서울시립대입구),1,3,1,9
1호선,청량리(서울시립대입구),1,3,4,9
1호선,청량리(서울시립대입구),1,4,1,9
1호선,청량리(서울시립대입구),1,4,2,10
1호선,청량리(서울시립대입구),1,4,3,10
1호선,청량리(서울시립대입구),1,4,4,12
1호선,청량리(서울시립대입구),1,5,1,8
1호선,청량리(서울시립대입구),1,5,2,10
1호선,청량리(서울시립대입구),1,5,3,10
1호선,청량리(서울시립대입구),1,5,4,10
1호선,청량리(서울시립대입구),1,6,1,8
1호선,청량리(서울시립대입구),1,6,2,10
1호선,청량리(서울시립대입구),1,6,4,15
1호선,청량리(서울시립대입구),1,6,3,10
1호선,청량리(서울시립대입구),1,7,3,18
1호선,청량리(서울시립대입구),1,7,2,17
1호선,청량리(서울시립대입구),1,7,1,15
1호선,청량리(서울시립대입구),1,7,4,9
1호선,청량리(서울시립대입구),1,8,3,10
1호선,청량리(서울시립대입구),1,8,2,11
1호선,청량리(서울시립대입구),1,8,1,8
1호선,청량리(서울시립대입구),1,8,4,9
1호선,청량리(서울시립대입구),1,9,1,7
1호선,청량리(서울시립대입구),1,9,2,10
1호선,청량리(서울시립대입구),1,9,3,9
1호선,청량리(서울시립대입구),1,9,4,9
1호선,청량리(서울시립대입구),1,10,1,10
1호선,청량리(서울시립대입구),1,10,3,8
1호선,청량리(서울시립대입구),1,10,2,10
1호선,청량리(서울시립대입구),1,10,4,8
1호선,청량리(서울시립대입구),2,1,1,11
1호선,청량리(서울시립대입구),2,1,2,6
1호선,청량리(서울시립대입구),2,1,3,5
1호선,청량리(서울시립대입구),2,1,4,6
1호선,청량리(서울시립대입구),2,2,2,5
1호선,청량리(서울시립대입구),2,2,1,8
1호선,청량리(서울시립대입구),2,2,3,6
1호선,청량리(서울시립대입구),2,2,4,8
1호선,청량리(서울시립대입구),2,3,4,8
1호선,청량리(서울시립대입구),2,3,3,5
1호선,청량리(서울시립대입구),2,3,2,5
1호선,청량리(서울시립대입구),2,3,1,8
1호선,청량리(서울시립대입구),2,4,1,7
1호선,청량리(서울시립대입구),2,4,2,4
1호선,청량리(서울시립대입구),2,4,3,4
1호선,청량리(서울시립대입구),2,4,4,8
1호선,청량리(서울시립대입구),2,5,4,4
1호선,청량리(서울시립대입구),2,5,3,7
1호선,청량리(서울시립대입구),2,5,2,7
1호선,청량리(서울시립대입구),2,5,1,7
1호선,청량리(서울시립대입구),2,6,4,7
1호선,청량리(서울시립대입구),2,6,1,11
1호선,청량리(서울시립대입구),2,6,2,7
1호선,청량리(서울시립대입구),2,6,3,8
1호선,청량리(서울시립대입구),2,7,2,6
1호선,청량리(서울시립대입구),2,7,3,6
1호선,청량리(서울시립대입구),2,7,4,7
1호선,청량리(서울시립대입구),2,7,1,8
1호선,청량리(서울시립대입구),2,8,1,8
1호선,청량리(서울시립대입구),2,8,2,7
1호선,청량리(서울시립대입구),2,8,4,8
1호선,청량리(서울시립대입구),2,8,3,7
1호선,청량리(서울시립대입구),2,9,2,6
1호선,청량리(서울시립대입구),2,9,1,8
1호선,청량리(서울시립대입구),2,9,3,6
1호선,청량리(서울시립대입구),2,9,4,6
1호선,청량리(서울시립대입구),2,10,1,6
1호선,청량리(서울시립대입구),2,10,2,4
1호선,청량리(서울시립대입구),2,10,3,4
1호선,청량리(서울시립대입구),2,10,4,6
2호선,강남,1,1,1,8
2호선,강남,1,1,3,6.5
2호선,강남,1,1,4,7
2호선,강남,1,1,2,8
2호선,강남,1,2,2,8
2호선,강남,1,2,1,8.7
2호선,강남,1,2,3,7
2호선,강남,1,2,4,7.5
2호선,강남,1,3,2,8
2호선,강남,1,3,1,7.5
2호선,강남,1,3,3,7
2호선,강남,1,3,4,7.5
2호선,강남,1,4,3,7.5
2호선,강남,1,4,4,7
2호선,강남,1,4,2,7
2호선,강남,1,4,1,8
2호선,강남,1,5,4,8.7
2호선,강남,1,5,3,7
2호선,강남,1,5,2,7.5
2호선,강남,1,5,1,7.5
